Event_Time_IST,Login_Name,Database_User,Database_Name,Host_Name,Application_Name,Session_ID,SQL_Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42:28.6,INFRA\bbmpuser2,INFRA\bbmpuser2,ekhata,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,53," use ekhata declare @krsid int =273698 --update krs set 45715=null,KRS_NICStS_Id=null,KRS_UDte=GETDATE(),KRS_AdditionalInfo='Update the SAS from 2302260400 to new as per Joint Commissioner email, as the mentioned SAS is not available in PT tax system' where KRS_Id=@krsid select KRS_EPID,* from krs where   KRS_Id=@krsid --select KRS_EPID,* from krs where KRS_EPID='3374854166' --select KRS_EPID,* from krs where KRS_SASNo='2302260400' select count(*) from krs with (nolock) where ISNULL( KRS_IsSSA_applied,0)=1 select  * from KRS_PropDetailsAsPerDeed where PDAD_KRS_ID=@krsid --select  * from KRS_PropDetailsAsPerDeed where PDAD_deed_number='BSK-1-11004-2019-20' or PDAD_ActualDeedNumber='bsk-1-08629-2024-25'  select Own_SellerName,Own_PurchaserName,Own_companyRepName,Own_companyName,Own_NameAsInAadhaar, * from KRS_OwnerDetails where own_KRS_ID=@krsid select * from KRS_BhoomiLandDetails where BLD_KRS_ID=@krsid  select * from KRS_ApiTran where ApiTrn_KRS_Id=@krsid and ApiTrn_StatusCode=1000 --select * from KRS_ApiTran where UniqueIdentifier='BSK-1-11004-2019-20' and ApiTrn_StatusCode=1000 and ApiTrn_AdditionalInfo='Deed document API' and ApiTrn_StatusCode=1000   select * from BBMp_Easthi_Schedular_Trn where SchTRN_krs_id=@krsid select * from KRS_Dimension_RegularShape where DRS_KRS_Id=@krsid select * from KRS_Dimension_IrregularShape where DIS_KRS_Id=@krsid   select b.doc_name, a.* from documentTran a join mst_docType b on a.docTrn_Mdoc_id=b.doc_Id where docTrn_KRS_Id=@krsid  --update KRS_ApiTran set ApiTrn_StatusCode=1000, ApiTrn_Response=(select ApiTrn_Response from KRS_ApiTran where ApiTrn_Id=267105) where ApiTrn_Id=267101  --Query for repushing --update krs set KRS_EasthiSts_Id=999 where KRS_Id=90167 --update BBMp_Easthi_Schedular_Trn set SchTRN_NoOfAttempt=5 where SchTRN_krs_id=90167 --Query for repushing end  --update KRS_OwnerDetails set Own_NameMatchScore= 8.68 where own_id=42689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42:28.6,INFRA\bbmpuser2,INFRA\bbmpuser2,ekhata,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,53," use ekhata declare @krsid int =273698 --update krs set 45715=null,KRS_NICStS_Id=null,KRS_UDte=GETDATE(),KRS_AdditionalInfo='Update the SAS from 2302260400 to new as per Joint Commissioner email, as the mentioned SAS is not available in PT tax system' where KRS_Id=@krsid select KRS_EPID,* from krs where   KRS_Id=@krsid --select KRS_EPID,* from krs where KRS_EPID='3374854166' --select KRS_EPID,* from krs where KRS_SASNo='2302260400' select count(*) from krs with (nolock) where ISNULL( KRS_IsSSA_applied,0)=1 select  * from KRS_PropDetailsAsPerDeed where PDAD_KRS_ID=@krsid --select  * from KRS_PropDetailsAsPerDeed where PDAD_deed_number='BSK-1-11004-2019-20' or PDAD_ActualDeedNumber='bsk-1-08629-2024-25'  select Own_SellerName,Own_PurchaserName,Own_companyRepName,Own_companyName,Own_NameAsInAadhaar, * from KRS_OwnerDetails where own_KRS_ID=@krsid select * from KRS_BhoomiLandDetails where BLD_KRS_ID=@krsid  select * from KRS_ApiTran where ApiTrn_KRS_Id=@krsid and ApiTrn_StatusCode=1000 --select * from KRS_ApiTran where UniqueIdentifier='BSK-1-11004-2019-20' and ApiTrn_StatusCode=1000 and ApiTrn_AdditionalInfo='Deed document API' and ApiTrn_StatusCode=1000   select * from BBMp_Easthi_Schedular_Trn where SchTRN_krs_id=@krsid select * from KRS_Dimension_RegularShape where DRS_KRS_Id=@krsid select * from KRS_Dimension_IrregularShape where DIS_KRS_Id=@krsid   select b.doc_name, a.* from documentTran a join mst_docType b on a.docTrn_Mdoc_id=b.doc_Id where docTrn_KRS_Id=@krsid  --update KRS_ApiTran set ApiTrn_StatusCode=1000, ApiTrn_Response=(select ApiTrn_Response from KRS_ApiTran where ApiTrn_Id=267105) where ApiTrn_Id=267101  --Query for repushing --update krs set KRS_EasthiSts_Id=999 where KRS_Id=90167 --update BBMp_Easthi_Schedular_Trn set SchTRN_NoOfAttempt=5 where SchTRN_krs_id=90167 --Query for repushing end  --update KRS_OwnerDetails set Own_NameMatchScore= 8.68 where own_id=42689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42:28.6,INFRA\bbmpuser2,INFRA\bbmpuser2,ekhata,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,53," use ekhata declare @krsid int =273698 --update krs set 45715=null,KRS_NICStS_Id=null,KRS_UDte=GETDATE(),KRS_AdditionalInfo='Update the SAS from 2302260400 to new as per Joint Commissioner email, as the mentioned SAS is not available in PT tax system' where KRS_Id=@krsid select KRS_EPID,* from krs where   KRS_Id=@krsid --select KRS_EPID,* from krs where KRS_EPID='3374854166' --select KRS_EPID,* from krs where KRS_SASNo='2302260400' select count(*) from krs with (nolock) where ISNULL( KRS_IsSSA_applied,0)=1 select  * from KRS_PropDetailsAsPerDeed where PDAD_KRS_ID=@krsid --select  * from KRS_PropDetailsAsPerDeed where PDAD_deed_number='BSK-1-11004-2019-20' or PDAD_ActualDeedNumber='bsk-1-08629-2024-25'  select Own_SellerName,Own_PurchaserName,Own_companyRepName,Own_companyName,Own_NameAsInAadhaar, * from KRS_OwnerDetails where own_KRS_ID=@krsid select * from KRS_BhoomiLandDetails where BLD_KRS_ID=@krsid  select * from KRS_ApiTran where ApiTrn_KRS_Id=@krsid and ApiTrn_StatusCode=1000 --select * from KRS_ApiTran where UniqueIdentifier='BSK-1-11004-2019-20' and ApiTrn_StatusCode=1000 and ApiTrn_AdditionalInfo='Deed document API' and ApiTrn_StatusCode=1000   select * from BBMp_Easthi_Schedular_Trn where SchTRN_krs_id=@krsid select * from KRS_Dimension_RegularShape where DRS_KRS_Id=@krsid select * from KRS_Dimension_IrregularShape where DIS_KRS_Id=@krsid   select b.doc_name, a.* from documentTran a join mst_docType b on a.docTrn_Mdoc_id=b.doc_Id where docTrn_KRS_Id=@krsid  --update KRS_ApiTran set ApiTrn_StatusCode=1000, ApiTrn_Response=(select ApiTrn_Response from KRS_ApiTran where ApiTrn_Id=267105) where ApiTrn_Id=267101  --Query for repushing --update krs set KRS_EasthiSts_Id=999 where KRS_Id=90167 --update BBMp_Easthi_Schedular_Trn set SchTRN_NoOfAttempt=5 where SchTRN_krs_id=90167 --Query for repushing end  --update KRS_OwnerDetails set Own_NameMatchScore= 8.68 where own_id=42689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42:28.6,INFRA\bbmpuser2,INFRA\bbmpuser2,ekhata,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,53," use ekhata declare @krsid int =273698 --update krs set 45715=null,KRS_NICStS_Id=null,KRS_UDte=GETDATE(),KRS_AdditionalInfo='Update the SAS from 2302260400 to new as per Joint Commissioner email, as the mentioned SAS is not available in PT tax system' where KRS_Id=@krsid select KRS_EPID,* from krs where   KRS_Id=@krsid --select KRS_EPID,* from krs where KRS_EPID='3374854166' --select KRS_EPID,* from krs where KRS_SASNo='2302260400' select count(*) from krs with (nolock) where ISNULL( KRS_IsSSA_applied,0)=1 select  * from KRS_PropDetailsAsPerDeed where PDAD_KRS_ID=@krsid --select  * from KRS_PropDetailsAsPerDeed where PDAD_deed_number='BSK-1-11004-2019-20' or PDAD_ActualDeedNumber='bsk-1-08629-2024-25'  select Own_SellerName,Own_PurchaserName,Own_companyRepName,Own_companyName,Own_NameAsInAadhaar, * from KRS_OwnerDetails where own_KRS_ID=@krsid select * from KRS_BhoomiLandDetails where BLD_KRS_ID=@krsid  select * from KRS_ApiTran where ApiTrn_KRS_Id=@krsid and ApiTrn_StatusCode=1000 --select * from KRS_ApiTran where UniqueIdentifier='BSK-1-11004-2019-20' and ApiTrn_StatusCode=1000 and ApiTrn_AdditionalInfo='Deed document API' and ApiTrn_StatusCode=1000   select * from BBMp_Easthi_Schedular_Trn where SchTRN_krs_id=@krsid select * from KRS_Dimension_RegularShape where DRS_KRS_Id=@krsid select * from KRS_Dimension_IrregularShape where DIS_KRS_Id=@krsid   select b.doc_name, a.* from documentTran a join mst_docType b on a.docTrn_Mdoc_id=b.doc_Id where docTrn_KRS_Id=@krsid  --update KRS_ApiTran set ApiTrn_StatusCode=1000, ApiTrn_Response=(select ApiTrn_Response from KRS_ApiTran where ApiTrn_Id=267105) where ApiTrn_Id=267101  --Query for repushing --update krs set KRS_EasthiSts_Id=999 where KRS_Id=90167 --update BBMp_Easthi_Schedular_Trn set SchTRN_NoOfAttempt=5 where SchTRN_krs_id=90167 --Query for repushing end  --update KRS_OwnerDetails set Own_NameMatchScore= 8.68 where own_id=42689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42:28.6,INFRA\bbmpuser2,INFRA\bbmpuser2,ekhata,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,53," use ekhata declare @krsid int =273698 --update krs set 45715=null,KRS_NICStS_Id=null,KRS_UDte=GETDATE(),KRS_AdditionalInfo='Update the SAS from 2302260400 to new as per Joint Commissioner email, as the mentioned SAS is not available in PT tax system' where KRS_Id=@krsid select KRS_EPID,* from krs where   KRS_Id=@krsid --select KRS_EPID,* from krs where KRS_EPID='3374854166' --select KRS_EPID,* from krs where KRS_SASNo='2302260400' select count(*) from krs with (nolock) where ISNULL( KRS_IsSSA_applied,0)=1 select  * from KRS_PropDetailsAsPerDeed where PDAD_KRS_ID=@krsid --select  * from KRS_PropDetailsAsPerDeed where PDAD_deed_number='BSK-1-11004-2019-20' or PDAD_ActualDeedNumber='bsk-1-08629-2024-25'  select Own_SellerName,Own_PurchaserName,Own_companyRepName,Own_companyName,Own_NameAsInAadhaar, * from KRS_OwnerDetails where own_KRS_ID=@krsid select * from KRS_BhoomiLandDetails where BLD_KRS_ID=@krsid  select * from KRS_ApiTran where ApiTrn_KRS_Id=@krsid and ApiTrn_StatusCode=1000 --select * from KRS_ApiTran where UniqueIdentifier='BSK-1-11004-2019-20' and ApiTrn_StatusCode=1000 and ApiTrn_AdditionalInfo='Deed document API' and ApiTrn_StatusCode=1000   select * from BBMp_Easthi_Schedular_Trn where SchTRN_krs_id=@krsid select * from KRS_Dimension_RegularShape where DRS_KRS_Id=@krsid select * from KRS_Dimension_IrregularShape where DIS_KRS_Id=@krsid   select b.doc_name, a.* from documentTran a join mst_docType b on a.docTrn_Mdoc_id=b.doc_Id where docTrn_KRS_Id=@krsid  --update KRS_ApiTran set ApiTrn_StatusCode=1000, ApiTrn_Response=(select ApiTrn_Response from KRS_ApiTran where ApiTrn_Id=267105) where ApiTrn_Id=267101  --Query for repushing --update krs set KRS_EasthiSts_Id=999 where KRS_Id=90167 --update BBMp_Easthi_Schedular_Trn set SchTRN_NoOfAttempt=5 where SchTRN_krs_id=90167 --Query for repushing end  --update KRS_OwnerDetails set Own_NameMatchScore= 8.68 where own_id=42689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42:27.7,INFRA\bbmpuser2,INFRA\bbmpuser2,ekhata,BBMP-DB-VP-15,Microsoft SQL Server Management Studio - Query,53," use ekhata declare @krsid int =273698 --update krs set 45715=null,KRS_NICStS_Id=null,KRS_UDte=GETDATE(),KRS_AdditionalInfo='Update the SAS from 2302260400 to new as per Joint Commissioner email, as the mentioned SAS is not available in PT tax system' where KRS_Id=@krsid select KRS_EPID,* from krs where   KRS_Id=@krsid --select KRS_EPID,* from krs where KRS_EPID='3374854166' --select KRS_EPID,* from krs where KRS_SASNo='2302260400' select count(*) from krs with (nolock) where ISNULL( KRS_IsSSA_applied,0)=1 select  * from KRS_PropDetailsAsPerDeed where PDAD_KRS_ID=@krsid --select  * from KRS_PropDetailsAsPerDeed where PDAD_deed_number='BSK-1-11004-2019-20' or PDAD_ActualDeedNumber='bsk-1-08629-2024-25'  select Own_SellerName,Own_PurchaserName,Own_companyRepName,Own_companyName,Own_NameAsInAadhaar, * from KRS_OwnerDetails where own_KRS_ID=@krsid select * from KRS_BhoomiLandDetails where BLD_KRS_ID=@krsid  select * from KRS_ApiTran where ApiTrn_KRS_Id=@krsid and ApiTrn_StatusCode=1000 --select * from KRS_ApiTran where UniqueIdentifier='BSK-1-11004-2019-20' and ApiTrn_StatusCode=1000 and ApiTrn_AdditionalInfo='Deed document API' and ApiTrn_StatusCode=1000   select * from BBMp_Easthi_Schedular_Trn where SchTRN_krs_id=@krsid select * from KRS_Dimension_RegularShape where DRS_KRS_Id=@krsid select * from KRS_Dimension_IrregularShape where DIS_KRS_Id=@krsid   select b.doc_name, a.* from documentTran a join mst_docType b on a.docTrn_Mdoc_id=b.doc_Id where docTrn_KRS_Id=@krsid  --update KRS_ApiTran set ApiTrn_StatusCode=1000, ApiTrn_Response=(select ApiTrn_Response from KRS_ApiTran where ApiTrn_Id=267105) where ApiTrn_Id=267101  --Query for repushing --update krs set KRS_EasthiSts_Id=999 where KRS_Id=90167 --update BBMp_Easthi_Schedular_Trn set SchTRN_NoOfAttempt=5 where SchTRN_krs_id=90167 --Query for repushing end  --update KRS_OwnerDetails set Own_NameMatchScore= 8.68 where own_id=42689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
